timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743615315350,177,Requête HTTP,201,Created,TestCreateUserSet 1-830,text,true,,1113,220,50,50,https://reqres.in/api/users%20,177,0,106
1743615315342,185,Requête HTTP,201,Created,TestCreateUserSet 1-834,text,true,,1113,220,50,50,https://reqres.in/api/users%20,185,0,115
1743615315338,193,Requête HTTP,201,Created,TestCreateUserSet 1-873,text,true,,1113,220,47,47,https://reqres.in/api/users%20,193,0,124
1743615315346,189,Requête HTTP,201,Created,TestCreateUserSet 1-857,text,true,,1113,220,46,46,https://reqres.in/api/users%20,189,0,112
1743615315338,198,Requête HTTP,201,Created,TestCreateUserSet 1-885,text,true,,1113,220,45,45,https://reqres.in/api/users%20,198,0,125
1743615315327,211,Requête HTTP,201,Created,TestCreateUserSet 1-880,text,true,,1113,220,44,44,https://reqres.in/api/users%20,211,0,133
1743615315327,212,Requête HTTP,201,Created,TestCreateUserSet 1-900,text,true,,1113,220,43,43,https://reqres.in/api/users%20,212,0,132
1743615315330,209,Requête HTTP,201,Created,TestCreateUserSet 1-882,text,true,,1113,220,43,43,https://reqres.in/api/users%20,209,0,136
1743615315334,206,Requête HTTP,201,Created,TestCreateUserSet 1-887,text,true,,1113,220,43,43,https://reqres.in/api/users%20,206,0,129
1743615315349,191,Requête HTTP,201,Created,TestCreateUserSet 1-871,text,true,,1113,220,43,43,https://reqres.in/api/users%20,191,0,123
1743615315346,194,Requête HTTP,201,Created,TestCreateUserSet 1-866,text,true,,1114,220,40,40,https://reqres.in/api/users%20,194,0,119
1743615315329,218,Requête HTTP,201,Created,TestCreateUserSet 1-902,text,true,,1113,220,38,38,https://reqres.in/api/users%20,218,0,146
1743615315419,130,Requête HTTP,201,Created,TestCreateUserSet 1-922,text,true,,1115,220,37,37,https://reqres.in/api/users%20,130,0,67
1743615314959,593,Requête HTTP,201,Created,TestCreateUserSet 1-823,text,true,,1114,220,36,36,https://reqres.in/api/users%20,593,0,528
1743615315469,92,Requête HTTP,201,Created,TestCreateUserSet 1-943,text,true,,1113,220,35,35,https://reqres.in/api/users%20,92,0,27
1743615315422,140,Requête HTTP,201,Created,TestCreateUserSet 1-925,text,true,,1113,220,34,34,https://reqres.in/api/users%20,140,0,68
1743615315469,98,Requête HTTP,201,Created,TestCreateUserSet 1-944,text,true,,1113,220,33,33,https://reqres.in/api/users%20,98,0,27
1743615315470,97,Requête HTTP,201,Created,TestCreateUserSet 1-926,text,true,,1113,220,33,33,https://reqres.in/api/users%20,97,0,27
1743615315170,404,Requête HTTP,201,Created,TestCreateUserSet 1-890,text,true,,1113,220,31,31,https://reqres.in/api/users%20,404,0,349
1743615315168,420,Requête HTTP,201,Created,TestCreateUserSet 1-892,text,true,,1114,220,35,35,https://reqres.in/api/users%20,420,0,355
1743615315173,415,Requête HTTP,201,Created,TestCreateUserSet 1-910,text,true,,1115,220,35,35,https://reqres.in/api/users%20,415,0,351
1743615315501,128,Requête HTTP,201,Created,TestCreateUserSet 1-945,text,true,,1115,220,36,36,https://reqres.in/api/users%20,128,0,50
1743615315509,121,Requête HTTP,201,Created,TestCreateUserSet 1-947,text,true,,1116,220,35,35,https://reqres.in/api/users%20,121,0,44
1743615315509,124,Requête HTTP,201,Created,TestCreateUserSet 1-929,text,true,,1115,220,34,34,https://reqres.in/api/users%20,124,0,42
1743615315505,129,Requête HTTP,201,Created,TestCreateUserSet 1-946,text,true,,1116,220,33,33,https://reqres.in/api/users%20,129,0,54
1743615315507,128,Requête HTTP,201,Created,TestCreateUserSet 1-928,text,true,,1115,220,32,32,https://reqres.in/api/users%20,128,0,50
1743615315512,125,Requête HTTP,201,Created,TestCreateUserSet 1-949,text,true,,1114,220,31,31,https://reqres.in/api/users%20,125,0,47
1743615315510,128,Requête HTTP,201,Created,TestCreateUserSet 1-930,text,true,,1114,220,30,30,https://reqres.in/api/users%20,128,0,52
1743615315510,130,Requête HTTP,201,Created,TestCreateUserSet 1-948,text,true,,1115,220,29,29,https://reqres.in/api/users%20,130,0,56
1743615315512,137,Requête HTTP,201,Created,TestCreateUserSet 1-931,text,true,,1115,220,28,28,https://reqres.in/api/users%20,137,0,57
1743615315580,111,Requête HTTP,201,Created,TestCreateUserSet 1-932,text,true,,1113,220,31,31,https://reqres.in/api/users%20,111,0,37
1743615315581,111,Requête HTTP,201,Created,TestCreateUserSet 1-950,text,true,,1113,220,30,30,https://reqres.in/api/users%20,111,0,34
1743615315605,90,Requête HTTP,201,Created,TestCreateUserSet 1-969,text,true,,1115,220,29,29,https://reqres.in/api/users%20,90,0,35
1743615315596,102,Requête HTTP,201,Created,TestCreateUserSet 1-968,text,true,,1111,220,28,28,https://reqres.in/api/users%20,102,0,32
1743615315585,135,Requête HTTP,201,Created,TestCreateUserSet 1-933,text,true,,1113,220,27,27,https://reqres.in/api/users%20,135,0,33
1743615315587,134,Requête HTTP,201,Created,TestCreateUserSet 1-942,text,true,,1115,220,26,26,https://reqres.in/api/users%20,134,0,59
1743615315585,138,Requête HTTP,201,Created,TestCreateUserSet 1-951,text,true,,1115,220,25,25,https://reqres.in/api/users%20,138,0,66
1743615315650,94,Requête HTTP,201,Created,TestCreateUserSet 1-973,text,true,,1115,220,24,24,https://reqres.in/api/users%20,94,0,37
1743615315171,584,Requête HTTP,201,Created,TestCreateUserSet 1-886,text,true,,1112,220,23,23,https://reqres.in/api/users%20,584,0,518
1743615315657,102,Requête HTTP,201,Created,TestCreateUserSet 1-934,text,true,,1114,220,23,23,https://reqres.in/api/users%20,102,0,34
1743615315597,177,Requête HTTP,201,Created,TestCreateUserSet 1-952,text,true,,1114,220,26,26,https://reqres.in/api/users%20,177,0,119
1743615315156,622,Requête HTTP,201,Created,TestCreateUserSet 1-839,text,true,,1114,220,25,25,https://reqres.in/api/users%20,622,0,563
1743615315151,628,Requête HTTP,201,Created,TestCreateUserSet 1-843,text,true,,1114,220,24,24,https://reqres.in/api/users%20,628,0,568
1743615315183,597,Requête HTTP,201,Created,TestCreateUserSet 1-898,text,true,,1113,220,24,24,https://reqres.in/api/users%20,597,0,539
1743615315661,118,Requête HTTP,201,Created,TestCreateUserSet 1-953,text,true,,1115,220,24,24,https://reqres.in/api/users%20,118,0,62
1743615315174,620,Requête HTTP,201,Created,TestCreateUserSet 1-881,text,true,,1115,220,25,25,https://reqres.in/api/users%20,620,0,552
1743615315182,614,Requête HTTP,201,Created,TestCreateUserSet 1-901,text,true,,1113,220,24,24,https://reqres.in/api/users%20,614,0,558
1743615315195,602,Requête HTTP,201,Created,TestCreateUserSet 1-904,text,true,,1114,220,23,23,https://reqres.in/api/users%20,602,0,549
1743615315173,635,Requête HTTP,201,Created,TestCreateUserSet 1-889,text,true,,1115,220,25,25,https://reqres.in/api/users%20,635,0,577
1743615315197,612,Requête HTTP,201,Created,TestCreateUserSet 1-909,text,true,,1113,220,24,24,https://reqres.in/api/users%20,612,0,556
1743615315184,628,Requête HTTP,201,Created,TestCreateUserSet 1-905,text,true,,1113,220,24,24,https://reqres.in/api/users%20,628,0,562
1743615315182,630,Requête HTTP,201,Created,TestCreateUserSet 1-897,text,true,,1113,220,24,24,https://reqres.in/api/users%20,630,0,567
1743615314959,861,Requête HTTP,201,Created,TestCreateUserSet 1-820,text,true,,1113,220,24,24,https://reqres.in/api/users%20,861,0,797
1743615315189,637,Requête HTTP,201,Created,TestCreateUserSet 1-907,text,true,,1113,220,23,23,https://reqres.in/api/users%20,637,0,568
